time_s,temperature_humidity,temperature_pressure,pressure,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,led_r,led_g,led_b
141.7,-30.32,-30.32,412.208748,31.8,0.1674165,0.2946121,0.9827578,-0.022213,0.0313219,0.316196,16.5424981,-10.9219638,42.6319864,255,255,0
141.75,-30.126,-30.126,413.947687,32,0.176676,0.2961477,0.9832688,-0.0231714,0.030903,0.3164291,16.3012183,-11.230229,42.6455675,255,255,0
141.8,-29.931,-29.931,415.692578,32.2,0.185331,0.2972945,0.9837901,-0.0241126,0.0304635,0.3166618,16.0558353,-11.5368784,42.6575335,255,255,0
141.85,-29.737,-29.737,417.443437,32.4,0.1930172,0.297823,0.9843208,-0.0250361,0.0300036,0.3168942,15.8064152,-11.8418036,42.6678554,255,255,0
141.9,-29.542,-29.542,419.200278,32.6,0.1994309,0.2975277,0.9848596,-0.0259415,0.0295236,0.3171262,15.5530253,-12.144896,42.6765071,255,255,0
141.95,-29.347,-29.347,420.963119,32.8,0.2043479,0.2962368,0.9854056,-0.0268285,0.0290239,0.317358,15.2957341,-12.4460466,42.683465,255,255,0
142,-29.153,-29.153,422.731974,33,0.2076384,0.2938199,0.9859575,-0.0276966,0.0285046,0.3175897,15.0346111,-12.7451466,42.6887086,255,255,0
142.05,-28.958,-28.958,424.506859,33.2,0.2092754,0.2901945,0.9865142,-0.0285454,0.0279661,0.3178213,14.7697269,-13.0420868,42.6922203,255,255,0
142.1,-28.764,-28.764,426.287791,33.4,0.2093361,0.2853295,0.9870746,-0.0293745,0.0274086,0.3180528,14.5011533,-13.3367582,42.6939851,255,255,0
142.15,-28.569,-28.569,428.074785,33.6,0.207997,0.2792468,0.9876375,-0.0301837,0.0268326,0.3182843,14.2289629,-13.6290518,42.6939913,255,255,0
142.2,-28.374,-28.374,429.867856,33.8,0.2055228,0.2720205,0.9882019,-0.0309724,0.0262381,0.318516,13.9532293,-13.9188584,42.6922301,255,255,0
142.25,-28.18,-28.18,431.667021,34,0.2022486,0.2637732,0.9887665,-0.0317404,0.0256257,0.3187478,13.6740274,-14.2060692,42.6886954,255,255,0
142.3,-27.985,-27.985,433.472297,34.2,0.1985586,0.2546709,0.9893302,-0.0324873,0.0249956,0.3189798,13.3914326,-14.4905754,42.6833844,255,255,0
142.35,-27.791,-27.791,435.283697,34.4,0.1948612,0.2449152,0.9898919,-0.0332128,0.024348,0.3192121,13.1055214,-14.7722685,42.6762973,255,255,0
142.4,-27.596,-27.596,437.10124,34.6,0.1915626,0.2347339,0.9904504,-0.0339165,0.0236835,0.3194448,12.8163713,-15.0510402,42.667437,255,255,0
142.45,-27.401,-27.401,438.924939,34.8,0.1890402,0.224371,0.9910046,-0.0345981,0.0230022,0.3196778,12.5240604,-15.3267825,42.6568098,255,255,0
142.5,-27.207,-27.207,440.754813,35,0.1876185,0.2140751,0.9915534,-0.0352573,0.0223046,0.3199113,12.228668,-15.5993878,42.6444249,255,255,0
142.55,-27.012,-27.012,442.590876,35.2,0.1875478,0.2040885,0.9920957,-0.0358938,0.0215909,0.3201453,11.9302738,-15.8687488,42.6302943,255,255,0
142.6,-26.818,-26.818,444.433145,35.4,0.1889884,0.1946356,0.9926304,-0.0365074,0.0208615,0.3203799,11.6289586,-16.1347588,42.6144331,255,255,0
142.65,-26.623,-26.623,446.281636,35.6,0.1919997,0.1859131,0.9931563,-0.0370977,0.0201168,0.3206152,11.3248039,-16.3973115,42.5968595,255,255,0
142.7,-26.428,-26.428,448.136365,35.8,0.1965365,0.1780809,0.9936725,-0.0376644,0.0193572,0.3208511,11.0178917,-16.6563013,42.5775946,255,255,0
142.75,-26.234,-26.234,449.997349,36,0.2024523,0.1712546,0.9941779,-0.0382073,0.0185829,0.3210879,10.7083051,-16.911623,42.5566623,255,255,0
142.8,-26.039,-26.039,451.864602,36.2,0.209508,0.1655005,0.9946714,-0.0387262,0.0177943,0.3213254,10.3961277,-17.1631723,42.5340895,255,255,0
142.85,-25.845,-25.845,453.738143,36.4,0.2173879,0.1608326,0.9951521,-0.0392208,0.0169919,0.3215638,10.0814438,-17.4108455,42.5099059,255,255,0
142.9,-25.65,-25.65,455.617986,36.6,0.2257202,0.157212,0.9956189,-0.0396909,0.016176,0.3218032,9.7643384,-17.6545398,42.4841442,255,255,0
142.95,-25.455,-25.455,457.504149,36.8,0.2341002,0.1545486,0.9960708,-0.0401363,0.0153469,0.3220436,9.4448971,-17.8941531,42.4568396,255,255,0
143,-25.261,-25.261,459.396647,37,0.2421176,0.1527059,0.996507,-0.0405567,0.014505,0.3222851,9.1232061,-18.1295842,42.4280302,255,255,0
143.05,-25.066,-25.066,461.295497,37.2,0.2493819,0.1515067,0.9969266,-0.0409519,0.0136507,0.3225277,8.7993525,-18.3607329,42.3977567,255,255,0
143.1,-24.871,-24.871,463.200716,37.4,0.2555485,0.1507417,0.9973286,-0.0413219,0.0127843,0.3227715,8.4734236,-18.5875,42.3660627,255,255,0
143.15,-24.677,-24.677,465.112319,37.6,0.2603405,0.1501792,0.9977121,-0.0416663,0.0119063,0.3230166,8.1455074,-18.8097874,42.332994,255,255,0
143.2,-24.482,-24.482,467.030323,37.8,0.2635666,0.1495759,0.9980764,-0.041985,0.0110171,0.3232629,7.8156928,-19.027498,42.2985991,255,255,0
143.25,-24.288,-24.288,468.954746,38,0.2651337,0.148688,0.9984206,-0.0422779,0.0101169,0.3235107,7.4840688,-19.2405358,42.2629289,255,255,0
143.3,-24.093,-24.093,470.885602,38.2,0.2650526,0.1472828,0.9987441,-0.0425449,0.0092062,0.3237599,7.1507252,-19.4488062,42.2260367,255,255,0
143.35,-23.898,-23.898,472.822909,38.4,0.2634376,0.1451493,0.9990459,-0.0427857,0.0082854,0.3240106,6.8157523,-19.6522158,42.1879781,255,255,0
143.4,-23.704,-23.704,474.766683,38.6,0.2604988,0.1421081,0.9993256,-0.0430003,0.0073549,0.3242628,6.4792409,-19.8506723,42.1488109,255,255,0
143.45,-23.509,-23.509,476.716941,38.8,0.2565287,0.1380197,0.9995823,-0.0431886,0.006415,0.3245167,6.1412823,-20.044085,42.108595,255,255,0
143.5,-23.314,-23.314,478.673699,39,0.2518831,0.1327911,0.9998155,-0.0433505,0.0054661,0.3247722,5.8019683,-20.2323646,42.0673925,255,255,0
143.55,-23.12,-23.12,480.636975,39.2,0.2469581,0.1263801,1.0000245,-0.0434858,0.0045087,0.3250295,5.4613913,-20.415423,42.0252673,255,255,0
143.6,-22.925,-22.925,482.606785,39.4,0.2421648,0.1187974,1.000209,-0.0435945,0.0035431,0.3252886,5.1196441,-20.5931739,41.9822852,255,255,0
143.65,-22.731,-22.731,484.583145,39.6,0.237902,0.1101062,1.0003682,-0.0436766,0.0025696,0.3255496,4.7768199,-20.7655323,41.9385141,255,255,0
143.7,-22.536,-22.536,486.566072,39.8,0.2345311,0.1004194,1.0005018,-0.043732,0.0015888,0.3258125,4.4330126,-20.932415,41.894023,255,255,0
143.75,-22.341,-22.341,488.555583,40,0.2323524,0.0898943,1.0006093,-0.0437607,0.000601,0.3260773,4.0883162,-21.0937403,41.8488831,255,255,0
143.8,-22.147,-22.147,490.551695,40.2,0.2315855,0.078726,1.0006904,-0.0437625,-0.0003935,0.3263442,3.7428256,-21.2494283,41.8031668,255,255,0
143.85,-21.952,-21.952,492.554425,40.4,0.2323556,0.0671376,1.0007447,-0.0437376,-0.0013942,0.3266131,3.3966359,-21.3994005,41.7569478,255,255,0
143.9,-21.757,-21.757,494.56379,40.6,0.2346848,0.0553712,1.0007718,-0.0436859,-0.0024007,0.3268843,3.0498425,-21.5435806,41.7103014,255,255,0
143.95,-21.563,-21.563,496.579805,40.8,0.2384909,0.0436757,1.0007716,-0.0436074,-0.0034126,0.3271576,2.7025416,-21.6818937,41.6633037,255,255,0
144,-21.368,-21.368,498.60249,41,0.2435929,0.0322964,1.0007439,-0.0435021,-0.0044296,0.3274331,2.3548295,-21.814267,41.6160321,255,255,0
144.05,-21.173,-21.173,500.631859,41.2,0.2497224,0.0214629,1.0006884,-0.0433701,-0.0054512,0.327711,2.0068032,-21.9406295,41.5685649,255,255,0
144.1,-20.979,-20.979,502.667931,41.4,0.2565411,0.0113797,1.000605,-0.0432114,-0.006477,0.3279912,1.6585599,-22.060912,41.5209814,255,255,0
144.15,-20.784,-20.784,504.710722,41.6,0.2636627,0.0022157,1.0004936,-0.043026,-0.0075067,0.3282738,1.3101973,-22.1750473,41.4733613,255,255,0
144.2,-20.589,-20.589,506.760249,41.8,0.2706777,-0.0059025,1.0003543,-0.042814,-0.0085398,0.3285589,0.9618136,-22.2829701,41.4257852,255,255,0
144.25,-20.395,-20.395,508.81653,42,0.2771801,-0.0128969,1.0001869,-0.0425756,-0.0095759,0.3288465,0.6135072,-22.3846173,41.378334,255,255,0
144.3,-20.2,-20.2,510.879582,42.2,0.2827934,-0.0187413,0.9999916,-0.0423108,-0.0106147,0.3291367,0.2653771,-22.4799277,41.3310891,255,255,0
144.35,-20.005,-20.005,512.949421,42.4,0.2871953,-0.0234625,0.9997685,-0.0420196,-0.0116556,0.3294294,-0.0824774,-22.568842,41.284132,255,255,0
144.4,-19.811,-19.811,515.026065,42.6,0.2901381,-0.0271391,0.9995176,-0.0417022,-0.0126984,0.3297248,-0.4299567,-22.6513033,41.2375445,255,255,0
144.45,-19.616,-19.616,517.109531,42.8,0.291465,-0.0298976,0.9992392,-0.0413588,-0.0137426,0.3300229,-0.7769606,-22.7272564,41.1914084,255,255,0
144.5,-19.421,-19.421,519.199836,43,0.2911203,-0.0319064,0.9989334,-0.0409894,-0.0147878,0.3303237,-1.1233888,-22.7966487,41.1458051,255,255,0
144.55,-19.227,-19.227,521.296997,43.2,0.2891527,-0.0333682,0.9986007,-0.0405942,-0.0158335,0.3306272,-1.4691404,-22.8594294,41.1008161,255,255,0
144.6,-19.032,-19.032,523.401033,43.4,0.2857123,-0.0345106,0.9982411,-0.0401734,-0.0168795,0.3309336,-1.8141143,-22.91555,41.0565224,255,255,0
144.65,-18.837,-18.837,525.51196,43.6,0.2810412,-0.0355749,0.9978552,-0.0397271,-0.0179251,0.3312428,-2.158209,-22.9649641,41.0130045,255,255,0
144.7,-18.643,-18.643,527.629795,43.8,0.2754571,-0.0368059,0.9974433,-0.0392555,-0.0189701,0.3315549,-2.5013227,-23.0076276,40.9703422,255,255,0
144.75,-18.448,-18.448,529.754556,44,0.2693336,-0.0384395,0.9970058,-0.0387589,-0.0200141,0.3318698,-2.8433533,-23.0434987,40.9286147,255,255,0
144.8,-18.253,-18.253,531.88626,44.2,0.2630753,-0.0406925,0.9965433,-0.0382373,-0.0210565,0.3321878,-3.1841983,-23.0725377,40.8879002,255,255,0
144.85,-18.059,-18.059,534.024925,44.4,0.2570922,-0.0437522,0.9960562,-0.0376911,-0.022097,0.3325087,-3.5237549,-23.0947072,40.8482761,255,255,0
144.9,-17.864,-17.864,536.170568,44.6,0.2517729,-0.0477676,0.995545,-0.0371204,-0.0231351,0.3328326,-3.8619202,-23.1099721,40.8098185,255,255,0
144.95,-17.669,-17.669,538.323207,44.8,0.2474594,-0.0528427,0.9950105,-0.0365255,-0.0241704,0.3331595,-4.1985907,-23.1182996,40.7726023,255,255,0
145,-17.474,-17.474,540.482859,45,0.2444252,-0.0590313,0.9944531,-0.0359067,-0.0252025,0.3334894,-4.5336631,-23.1196591,40.7367011,255,255,0
145.05,-17.353,-17.353,541.836211,45.188,0.2428575,-0.0663349,0.9938737,-0.0352641,-0.026231,0.3338224,-4.8670077,-23.1139,40.7019716,255,255,0
145.1,-17.231,-17.231,543.192313,45.375,0.2428451,-0.0747018,0.9932728,-0.0345981,-0.0272554,0.3341585,-5.1985428,-23.1011189,40.6687,255,255,0
145.15,-17.109,-17.109,544.55117,45.563,0.2443727,-0.0840302,0.9926512,-0.0339089,-0.0282752,0.3344977,-5.5281642,-23.0812924,40.6369552,255,255,0
145.2,-16.988,-16.988,545.912787,45.75,0.2473218,-0.0941723,0.9920098,-0.0331969,-0.0292901,0.3348401,-5.8557675,-23.0543992,40.6068039,255,255,0
145.25,-16.866,-16.866,547.277167,45.938,0.2514784,-0.1049409,0.9913492,-0.0324623,-0.0302996,0.3351855,-6.1812484,-23.0204207,40.5783112,255,255,0
145.3,-16.744,-16.744,548.644315,46.125,0.256547,-0.1161187,0.9906704,-0.0317054,-0.0313033,0.3355341,-6.5045021,-22.9793402,40.55154,255,255,0
145.35,-16.623,-16.623,550.014236,46.312,0.2621695,-0.127467,0.9899742,-0.0309265,-0.0323006,0.3358859,-6.825424,-22.9311437,40.5265509,255,255,0
145.4,-16.501,-16.501,551.386933,46.5,0.2679484,-0.1387379,0.9892616,-0.0301261,-0.0332911,0.3362408,-7.1439092,-22.8758196,40.5034025,255,255,0
145.45,-16.379,-16.379,552.762411,46.687,0.2734727,-0.1496845,0.9885333,-0.0293044,-0.0342745,0.3365988,-7.4598529,-22.8133582,40.4821508,255,255,0
145.5,-16.258,-16.258,554.140674,46.875,0.2783443,-0.160073,0.9877905,-0.0284617,-0.0352502,0.3369601,-7.7731503,-22.7437528,40.4628494,255,255,0
145.55,-16.136,-16.136,555.521726,47.063,0.2822038,-0.1696929,0.987034,-0.0275985,-0.0362177,0.3373245,-8.0836965,-22.6669985,40.4455492,255,255,0
145.6,-16.014,-16.014,556.905573,47.25,0.2847537,-0.178367,0.9862649,-0.0267151,-0.0371767,0.337692,-8.3913867,-22.5830932,40.4302985,255,255,0
145.65,-15.893,-15.893,558.292218,47.438,0.2857778,-0.1859589,0.9854842,-0.0258118,-0.0381266,0.3380627,-8.6961162,-22.4920368,40.4171428,255,255,0
145.7,-15.771,-15.771,559.681665,47.625,0.2851551,-0.1923797,0.984693,-0.0248891,-0.039067,0.3384366,-8.9977805,-22.393832,40.4061246,255,255,0
145.75,-15.649,-15.649,561.073919,47.813,0.2828675,-0.197592,0.9838923,-0.0239474,-0.0399974,0.3388136,-9.296275,-22.2884835,40.3972837,255,255,0
145.8,-15.527,-15.527,562.468985,48,0.2790014,-0.2016112,0.9830832,-0.022987,-0.0409173,0.3391938,-9.5914955,-22.1759986,40.3906567,255,255,0
145.85,-15.406,-15.406,563.866866,48.187,0.2737415,-0.204505,0.9822667,-0.0220084,-0.0418262,0.339577,-9.8833381,-22.0563869,40.3862769,255,255,0
145.9,-15.284,-15.284,565.267568,48.375,0.2673595,-0.20639,0.9814442,-0.0210119,-0.0427237,0.3399634,-10.1716991,-21.9296604,40.3841745,255,255,0
145.95,-15.162,-15.162,566.671093,48.562,0.2601961,-0.2074264,0.9806166,-0.0199981,-0.0436094,0.3403528,-10.456475,-21.7958336,40.3843767,255,255,0
146,-15.041,-15.041,568.077448,48.75,0.252639,-0.2078107,0.979785,-0.0189673,-0.0444826,0.3407453,-10.7375629,-21.6549231,40.3869069,255,255,0
146.05,-14.919,-14.919,569.486635,48.938,0.2450983,-0.207766,0.9789508,-0.01792,-0.045343,0.3411408,-11.0148601,-21.5069483,40.3917854,255,255,0
146.1,-14.797,-14.797,570.898661,49.125,0.2379795,-0.2075323,0.978115,-0.0168567,-0.04619,0.3415393,-11.2882646,-21.3519306,40.3990288,255,255,0
146.15,-14.676,-14.676,572.313528,49.313,0.2316573,-0.2073552,0.9772788,-0.0157777,-0.0470231,0.3419408,-11.5576748,-21.1898942,40.4086502,255,255,0
146.2,-14.554,-14.554,573.731242,49.5,0.2264516,-0.207474,0.9764434,-0.0146836,-0.047842,0.3423452,-11.8229897,-21.0208653,40.4206594,255,255,0
146.25,-14.432,-14.432,575.151806,49.688,0.222607,-0.2081115,0.97561,-0.0135748,-0.0486459,0.3427525,-12.084109,-20.8448728,40.4350622,255,255,0
146.3,-14.31,-14.31,576.575225,49.875,0.2202765,-0.209463,0.9747797,-0.0124518,-0.0494346,0.3431627,-12.3409329,-20.6619479,40.4518608,255,255,0
146.35,-14.189,-14.189,578.001504,50.062,0.2195119,-0.2116873,0.9739538,-0.0113152,-0.0502075,0.3435757,-12.5933626,-20.4721242,40.4710539,255,255,0
146.4,-14.067,-14.067,579.430648,50.25,0.2202605,-0.2148997,0.9731334,-0.0101652,-0.0509641,0.3439914,-12.8412999,-20.2754379,40.4926362,255,255,0
146.45,-13.945,-13.945,580.862659,50.437,0.2223685,-0.2191662,0.9723197,-0.0090026,-0.0517038,0.3444099,-13.0846477,-20.0719273,40.5165988,255,255,0
146.5,-13.824,-13.824,582.297544,50.625,0.2255909,-0.2245008,0.971514,-0.0078278,-0.0524263,0.3448311,-13.3233097,-19.8616334,40.5429289,255,255,0
146.55,-13.702,-13.702,583.735305,50.813,0.2296074,-0.2308643,0.9707173,-0.0066412,-0.053131,0.3452548,-13.5571905,-19.6445995,40.57161,255,255,0
146.6,-13.58,-13.58,585.175949,51,0.2340432,-0.2381665,0.9699309,-0.0054434,-0.0538174,0.3456811,-13.786196,-19.4208715,40.6026218,255,255,0
146.65,-13.459,-13.459,586.619478,51.188,0.238493,-0.2462701,0.9691559,-0.0042349,-0.0544851,0.3461099,-14.0102331,-19.1904975,40.63594,255,255,0
146.7,-13.337,-13.337,588.065898,51.375,0.2425477,-0.2549968,0.9683935,-0.0030163,-0.0551335,0.3465411,-14.2292098,-18.9535284,40.6715367,255,255,0
146.75,-13.215,-13.215,589.515213,51.563,0.2458205,-0.2641358,0.9676448,-0.001788,-0.0557621,0.3469746,-14.4430356,-18.7100172,40.7093801,255,255,0
146.8,-13.093,-13.093,590.967428,51.75,0.2479719,-0.2734531,0.9669109,-0.0005506,-0.0563705,0.3474104,-14.6516211,-18.4600197,40.7494346,255,255,0
146.85,-12.972,-12.972,592.422547,51.937,0.2487322,-0.2827026,0.9661929,0.0006953,-0.0569582,0.3478484,-14.8548786,-18.2035939,40.7916609,255,255,0
146.9,-12.85,-12.85,593.880574,52.125,0.2479183,-0.2916368,0.965492,0.0019493,-0.0575248,0.3482885,-15.0527217,-17.9408005,40.836016,255,255,0
146.95,-12.728,-12.728,595.341514,52.312,0.2454458,-0.300019,0.9648092,0.0032108,-0.0580696,0.3487306,-15.2450655,-17.6717026,40.882453,255,255,0
147,-12.607,-12.607,596.805372,52.5,0.2413349,-0.3076331,0.9641455,0.0044793,-0.0585923,0.3491745,-15.4318268,-17.3963659,40.9309216,255,255,0
147.05,-12.485,-12.485,598.272151,52.688,0.2357085,-0.3142944,0.9635021,0.0057541,-0.0590923,0.3496203,-15.6129242,-17.1148585,40.9813676,255,255,0
147.1,-12.363,-12.363,599.741857,52.875,0.2287846,-0.3198576,0.9628798,0.0070348,-0.0595693,0.3500678,-15.7882778,-16.8272511,41.0337335,255,255,0
147.15,-12.241,-12.241,601.214493,53.063,0.2208622,-0.3242235,0.9622797,0.0083208,-0.0600227,0.3505168,-15.9578099,-16.5336169,41.0879581,255,255,0
147.2,-12.12,-12.12,602.690065,53.25,0.212302,-0.3273436,0.9617028,0.0096116,-0.0604521,0.3509674,-16.1214446,-16.2340318,41.1439769,255,255,0
147.25,-11.998,-11.998,604.168577,53.438,0.203503,-0.3292223,0.96115,0.0109065,-0.060857,0.3514192,-16.2791077,-15.928574,41.2017219,255,255,0
147.3,-11.876,-11.876,605.650033,53.625,0.1948769,-0.3299163,0.9606221,0.012205,-0.061237,0.3518723,-16.4307276,-15.6173245,41.261122,255,255,0
147.35,-11.755,-11.755,607.134438,53.812,0.1868213,-0.3295326,0.96012,0.0135066,-0.0615917,0.3523265,-16.5762344,-15.3003667,41.3221026,255,255,0
147.4,-11.633,-11.633,608.621796,54,0.1796941,-0.3282229,0.9596447,0.0148107,-0.0619206,0.3527816,-16.7155606,-14.9777867,41.3845863,255,255,0
147.45,-11.511,-11.511,610.112112,54.187,0.1737906,-0.326177,0.9591968,0.0161168,-0.0622232,0.3532375,-16.848641,-14.6496732,41.4484925,255,255,0
147.5,-11.389,-11.389,611.60539,54.375,0.169324,-0.3236138,0.9587772,0.0174241,-0.0624993,0.353694,-16.9754128,-14.3161174,41.5137377,255,255,0
147.55,-11.268,-11.268,613.101636,54.563,0.1664119,-0.3207711,0.9583866,0.0187323,-0.0627483,0.354151,-17.0958155,-13.9772132,41.5802355,255,255,0
147.6,-11.146,-11.146,614.600853,54.75,0.165069,-0.317895,0.9580257,0.0200408,-0.0629698,0.3546084,-17.2097913,-13.6330571,41.6478972,255,255,0
147.65,-11.024,-11.024,616.103046,54.938,0.1652055,-0.315228,0.9576951,0.0213489,-0.0631635,0.3550658,-17.3172848,-13.2837481,41.716631,255,255,0
147.7,-10.903,-10.903,617.608219,55.125,0.1666337,-0.3129983,0.9573955,0.022656,-0.063329,0.3555233,-17.4182433,-12.929388,41.786343,255,255,0
147.75,-10.781,-10.781,619.116378,55.313,0.1690794,-0.3114088,0.9571274,0.0239618,-0.063466,0.3559805,-17.5126169,-12.5700811,41.8569369,255,255,0
147.8,-10.659,-10.659,620.627526,55.5,0.1722005,-0.3106281,0.9568914,0.0252655,-0.0635739,0.3564372,-17.6003583,-12.2059343,41.9283141,255,255,0
147.85,-10.537,-10.537,622.141669,55.687,0.1756085,-0.3107825,0.956688,0.0265666,-0.0636526,0.3568934,-17.6814233,-11.8370573,42.0003742,255,255,0
147.9,-10.416,-10.416,623.65881,55.875,0.1788939,-0.3119502,0.9565177,0.0278645,-0.0637017,0.3573487,-17.7557704,-11.4635622,42.0730148,255,255,0
147.95,-10.294,-10.294,625.178954,56.062,0.1816529,-0.3141577,0.9563807,0.0291587,-0.0637207,0.357803,-17.8233612,-11.0855639,42.1461315,255,255,0
148,-10.172,-10.172,626.702107,56.25,0.1835132,-0.3173785,0.9562776,0.0304486,-0.0637095,0.358256,-17.8841602,-10.7031797,42.2196188,255,255,0
148.05,-10.05,-10.05,628.228272,56.438,0.1841584,-0.3215342,0.9562085,0.0317337,-0.0636678,0.3587074,-17.9381351,-10.3165296,42.2933695,255,255,0
148.1,-9.929,-9.929,629.757454,56.625,0.1833483,-0.3264984,0.9561739,0.0330134,-0.0635951,0.3591572,-17.9852568,-9.9257363,42.3672751,255,255,0
148.15,-9.807,-9.807,631.289658,56.813,0.1809348,-0.3321021,0.9561738,0.0342871,-0.0634914,0.3596049,-18.0254991,-9.5309249,42.4412262,255,255,0
148.2,-9.685,-9.685,632.824888,57,0.176871,-0.3381417,0.9562085,0.0355543,-0.0633562,0.3600504,-18.0588395,-9.1322232,42.5151122,255,255,0
148.25,-9.564,-9.564,634.363148,57.188,0.1712148,-0.3443884,0.9562781,0.0368144,-0.0631894,0.3604934,-18.0852583,-8.7297614,42.5888222,255,255,0
148.3,-9.442,-9.442,635.904445,57.375,0.1641248,-0.3505984,0.9563826,0.0380669,-0.0629908,0.3609336,-18.1047396,-8.3236723,42.6622443,255,255,0
148.35,-9.32,-9.32,637.448781,57.562,0.1558505,-0.3565245,0.9565222,0.0393113,-0.0627601,0.3613707,-18.1172706,-7.914091,42.7352665,255,255,0
148.4,-9.198,-9.198,638.996162,57.75,0.1467157,-0.3619273,0.9566966,0.0405469,-0.0624971,0.3618045,-18.122842,-7.5011554,42.8077765,255,255,0
148.45,-9.077,-9.077,640.546592,57.937,0.137098,-0.3665859,0.956906,0.0417733,-0.0622017,0.3622347,-18.121448,-7.0850056,42.8796619,255,255,0
148.5,-8.955,-8.955,642.100076,58.125,0.1274043,-0.3703087,0.9571501,0.0429899,-0.0618737,0.3626609,-18.1130863,-6.6657841,42.9508108,255,255,0
148.55,-8.833,-8.833,643.656619,58.313,0.1180444,-0.3729416,0.9574288,0.0441963,-0.061513,0.363083,-18.097758,-6.2436357,43.0211114,255,255,0
148.6,-8.711,-8.711,645.216225,58.5,0.1094048,-0.3743754,0.9577419,0.0453918,-0.0611194,0.3635004,-18.0754678,-5.8187077,43.0904524,255,255,0
148.65,-8.59,-8.59,646.778898,58.688,0.1018236,-0.3745507,0.958089,0.0465759,-0.0606929,0.363913,-18.0462243,-5.3911494,43.1587235,255,255,0
148.7,-8.468,-8.468,648.344645,58.875,0.0955686,-0.3734609,0.9584698,0.0477482,-0.0602333,0.3643204,-18.0100391,-4.9611125,43.2258152,255,255,0
148.75,-8.346,-8.346,649.913468,59.063,0.0908202,-0.3711519,0.958884,0.048908,-0.0597406,0.3647223,-17.966928,-4.5287509,43.2916193,255,255,0
148.8,-8.224,-8.224,651.485373,59.25,0.0876597,-0.3677205,0.9593311,0.050055,-0.0592148,0.3651183,-17.91691,-4.0942202,43.3560286,255,255,0
148.85,-8.103,-8.103,653.060364,59.437,0.0860641,-0.36331,0.9598106,0.0511885,-0.0586558,0.365508,-17.8600081,-3.6576785,43.4189378,255,255,0
148.9,-7.981,-7.981,654.638446,59.625,0.0859075,-0.358103,0.960322,0.0523082,-0.0580636,0.3658913,-17.7962486,-3.2192856,43.480243,255,255,0
148.95,-7.859,-7.859,656.219624,59.812,0.0869696,-0.3523135,0.9608647,0.0534134,-0.0574383,0.3662676,-17.7256617,-2.7792033,43.5398424,255,255,0
149,-7.737,-7.737,657.803903,60,0.0889498,-0.3461771,0.9614381,0.0545037,-0.0567798,0.3666366,-17.6482811,-2.337595,43.5976363,255,255,0
149.05,-7.616,-7.616,659.391286,60.188,0.0914866,-0.3399397,0.9620415,0.0555787,-0.0560883,0.366998,-17.5641444,-1.894626,43.6535271,255,255,0
149.1,-7.494,-7.494,660.98178,60.375,0.0941812,-0.3338465,0.9626741,0.0566378,-0.0553638,0.3673513,-17.4732925,-1.4504632,43.7074199,255,255,0
149.15,-7.372,-7.372,662.575387,60.563,0.0966233,-0.3281308,0.9633352,0.0576806,-0.0546065,0.3676963,-17.3757701,-1.005275,43.7592221,255,255,0
149.2,-7.251,-7.251,664.172114,60.75,0.0984176,-0.323003,0.964024,0.0587066,-0.0538165,0.3680325,-17.2716256,-0.5592314,43.8088443,255,255,0
149.25,-7.129,-7.129,665.771965,60.938,0.0992096,-0.3186408,0.9647395,0.0597153,-0.0529938,0.3683595,-17.1609107,-0.1125036,43.8561998,255,255,0
149.3,-7.007,-7.007,667.374944,61.125,0.0987084,-0.3151818,0.965481,0.0607063,-0.0521388,0.3686771,-17.043681,0.334736,43.901205,255,255,0
149.35,-6.885,-6.885,668.981056,61.312,0.0967057,-0.3127162,0.9662473,0.0616792,-0.0512515,0.3689847,-16.9199954,0.7823138,43.94378,255,255,0
149.4,-6.764,-6.764,670.590306,61.5,0.0930891,-0.3112831,0.9670375,0.0626335,-0.0503323,0.369282,-16.7899164,1.230055,43.9838479,255,255,0
149.45,-6.642,-6.642,672.202699,61.687,0.0878497,-0.310869,0.9678506,0.0635687,-0.0493813,0.3695686,-16.6535099,1.6777842,44.0213357,255,255,0
149.5,-6.52,-6.52,673.81824,61.875,0.0810827,-0.3114079,0.9686855,0.0644845,-0.0483988,0.3698441,-16.5108454,2.125325,44.056174,255,255,0
149.55,-6.398,-6.398,675.436932,62.063,0.072981,-0.3127846,0.969541,0.0653804,-0.0473852,0.3701082,-16.3619956,2.5725003,44.0882976,255,255,0
149.6,-6.277,-6.277,677.058781,62.25,0.0638231,-0.3148402,0.970416,0.066256,-0.0463407,0.3703604,-16.2070366,3.0191328,44.1176449,255,255,0
149.65,-6.155,-6.155,678.683792,62.438,0.053955,-0.3173791,0.9713093,0.0671109,-0.0452656,0.3706003,-16.0460478,3.4650443,44.1441588,255,255,0
149.7,-6.033,-6.033,680.311969,62.625,0.043768,-0.3201783,0.9722197,0.0679447,-0.0441605,0.3708276,-15.8791118,3.9100568,44.1677863,255,255,0
149.75,-5.911,-5.911,681.943317,62.813,0.0336732,-0.3229976,0.9731458,0.068757,-0.0430255,0.371042,-15.7063145,4.3539918,44.188479,255,255,0
149.8,-5.79,-5.79,683.577841,63,0.0240752,-0.3255905,0.9740865,0.0695474,-0.0418612,0.3712429,-15.5277448,4.796671,44.2061928,255,255,0
